x-axis,1,2
second,Volt,Volt
-949.001E-03,+3.292023E+00,+955E-06
-948.001E-03,+3.295038E+00,+21.055E-03
-947.001E-03,+3.298945E+00,+36.696E-03
-946.001E-03,+3.304862E+00,+30.540E-03
-945.001E-03,+3.300063E+00,+1.669296E+00
-944.001E-03,+3.295038E+00,+1.669296E+00
-943.001E-03,+3.298053E+00,+1.669296E+00
-942.001E-03,+3.310779E+00,+1.669296E+00
-941.001E-03,+3.305867E+00,+1.669296E+00
-940.001E-03,+3.303078E+00,+1.669296E+00
-939.001E-03,+3.302073E+00,+1.684937E+00
-938.001E-03,+3.297048E+00,+1.669296E+00
-937.001E-03,+3.301847E+00,+1.683806E+00
-936.001E-03,+3.302852E+00,+1.669296E+00
-935.001E-03,+3.295816E+00,+1.673756E+00
-934.001E-03,+3.291583E+00,+1.679912E+00
-933.001E-03,+3.302965E+00,+1.674887E+00
-932.001E-03,+3.291131E+00,+1.688832E+00
-931.001E-03,+3.303857E+00,+1.689397E+00
-930.001E-03,+3.302965E+00,+1.679912E+00
-929.001E-03,+3.296043E+00,+1.669296E+00
-928.001E-03,+3.303191E+00,+1.669296E+00
-927.001E-03,+3.306985E+00,+1.684937E+00
-926.001E-03,+3.297048E+00,+1.669296E+00
-925.001E-03,+3.303631E+00,+1.674887E+00
-924.001E-03,+3.298945E+00,+1.689397E+00
-923.001E-03,+3.304309E+00,+1.669296E+00
-922.001E-03,+3.307437E+00,+1.669296E+00
-921.001E-03,+3.320377E+00,+1.683806E+00
-920.001E-03,+3.306759E+00,+1.688832E+00
-919.001E-03,+3.296708E+00,+1.669296E+00
-918.001E-03,+3.302965E+00,+1.669296E+00
-917.001E-03,+3.297827E+00,+1.683806E+00
-916.001E-03,+3.357663E+00,+1.669296E+00
-915.001E-03,+3.301181E+00,+1.669296E+00
-914.001E-03,+3.305088E+00,+1.679912E+00
-913.001E-03,+3.298945E+00,+121.558E-03
-912.001E-03,+3.302852E+00,+21.055E-03
-911.001E-03,+3.306093E+00,+21.055E-03
-910.001E-03,+3.301068E+00,+21.055E-03
-909.001E-03,+3.304749E+00,+26.646E-03
-908.001E-03,+3.299058E+00,+21.055E-03
-907.001E-03,+3.299837E+00,+21.055E-03
-906.001E-03,+3.312224E+00,+10.440E-03
-905.001E-03,+3.301847E+00,+955E-06
-904.001E-03,+3.306759E+00,+955E-06
-903.001E-03,+3.291796E+00,-19.146E-03
-902.001E-03,+3.289686E+00,-19.146E-03
-901.001E-03,+3.297827E+00,-39.246E-03
-900.001E-03,+3.302965E+00,+389E-06
-899.001E-03,+3.296708E+00,+955E-06
-898.001E-03,+3.300842E+00,+21.055E-03
-897.001E-03,+3.301847E+00,+21.055E-03
-896.001E-03,+3.298718E+00,+21.055E-03
-895.001E-03,+3.298945E+00,+21.055E-03
-894.001E-03,+3.302512E+00,+21.055E-03
-893.001E-03,+3.302965E+00,+21.055E-03
-892.001E-03,+3.307211E+00,+21.055E-03
-891.001E-03,+3.299837E+00,+21.055E-03
-890.001E-03,+3.298945E+00,+21.055E-03
-889.001E-03,+3.296043E+00,+15.465E-03
-888.001E-03,+3.294925E+00,+1.520E-03
-887.001E-03,+3.304309E+00,+955E-06
-886.001E-03,+3.298945E+00,-9.661E-03
-885.001E-03,+3.297161E+00,-19.146E-03
-884.001E-03,+3.295151E+00,-38.681E-03
-883.001E-03,+3.302073E+00,+955E-06
-882.001E-03,+3.309108E+00,+11.570E-03
-881.001E-03,+3.298945E+00,+41.156E-03
-880.001E-03,+3.298945E+00,+21.621E-03
-879.001E-03,+3.299397E+00,+36.696E-03
-878.001E-03,+3.297048E+00,+21.055E-03
-877.001E-03,+3.305201E+00,+21.055E-03
-876.001E-03,+3.302852E+00,+40.590E-03
-875.001E-03,+3.299384E+00,+21.055E-03
-874.001E-03,+3.247990E+00,+11.570E-03
-873.001E-03,+3.304749E+00,+21.055E-03
-872.001E-03,+3.295038E+00,+955E-06
-871.001E-03,+3.302965E+00,+955E-06
-870.001E-03,+3.294925E+00,-19.146E-03
-869.001E-03,+3.300063E+00,-19.146E-03
-868.001E-03,+3.306985E+00,-19.711E-03
-867.001E-03,+3.306093E+00,-19.146E-03
-866.001E-03,+3.305088E+00,+955E-06
-865.001E-03,+3.300729E+00,+21.055E-03
-864.001E-03,+3.298945E+00,+21.055E-03
-863.001E-03,+3.298053E+00,+21.055E-03
-862.001E-03,+3.302965E+00,+41.156E-03
-861.001E-03,+3.304535E+00,+21.055E-03
-860.001E-03,+3.297927E+00,+21.055E-03
-859.001E-03,+3.302073E+00,+25.515E-03
-858.001E-03,+3.301068E+00,+21.055E-03
-857.001E-03,+3.309887E+00,+955E-06
-856.001E-03,+3.306872E+00,+955E-06
-855.001E-03,+3.299837E+00,+16.595E-03
-854.001E-03,+3.300615E+00,+955E-06
-853.001E-03,+3.297827E+00,-4.636E-03
-852.001E-03,+3.299058E+00,-19.146E-03
-851.001E-03,+3.294925E+00,-39.246E-03
-850.001E-03,+3.298945E+00,+1.669296E+00
-849.001E-03,+3.294020E+00,+1.669296E+00
-848.001E-03,+3.322500E+00,+1.688832E+00
-847.001E-03,+3.291344E+00,+1.669296E+00
-846.001E-03,+3.296822E+00,+1.669296E+00
-845.001E-03,+3.300063E+00,+1.669296E+00
-844.001E-03,+3.302852E+00,+1.669296E+00
-843.001E-03,+3.293580E+00,+1.669296E+00
-842.001E-03,+3.301068E+00,+1.678781E+00
-841.001E-03,+3.302965E+00,+1.669296E+00
-840.001E-03,+3.294925E+00,+1.669296E+00
-839.001E-03,+3.296269E+00,+1.673756E+00
-838.001E-03,+3.298945E+00,+1.679912E+00
-837.001E-03,+3.300729E+00,+1.674887E+00
-836.001E-03,+3.302852E+00,+1.688832E+00
-835.001E-03,+3.302073E+00,+1.669296E+00
-834.001E-03,+3.300842E+00,+1.669296E+00
-833.001E-03,+3.300063E+00,+1.689397E+00
-832.001E-03,+3.302852E+00,+1.669296E+00
-831.001E-03,+3.293580E+00,+1.669296E+00
-830.001E-03,+3.294925E+00,+1.689397E+00
-829.001E-03,+3.302965E+00,+1.683806E+00
-828.001E-03,+3.306759E+00,+1.669296E+00
-827.001E-03,+3.299837E+00,+1.684937E+00
-826.001E-03,+3.302965E+00,+1.679912E+00
-825.001E-03,+3.307437E+00,+1.669296E+00
-824.001E-03,+3.299058E+00,+1.669296E+00
-823.001E-03,+3.302073E+00,+1.673756E+00
-822.001E-03,+3.298945E+00,+1.679912E+00
-821.001E-03,+3.300063E+00,+1.674887E+00
-820.001E-03,+3.302965E+00,+1.669296E+00
-819.001E-03,+3.300729E+00,+463.266E-03
-818.001E-03,+3.298945E+00,-19.146E-03
-817.001E-03,+3.296708E+00,-19.146E-03
-816.001E-03,+3.302965E+00,+955E-06
-815.001E-03,+3.277048E+00,+5.415E-03
-814.001E-03,+3.298718E+00,+21.055E-03
-813.001E-03,+3.296043E+00,+21.055E-03
-812.001E-03,+3.314686E+00,+41.156E-03
-811.001E-03,+3.292688E+00,+21.055E-03
-810.001E-03,+3.301068E+00,+10.440E-03
-809.001E-03,+3.302965E+00,+35.565E-03
-808.001E-03,+3.291131E+00,+1.520E-03
-807.001E-03,+3.297161E+00,+21.055E-03
-806.001E-03,+3.300842E+00,+955E-06
-805.001E-03,+3.302965E+00,+15.465E-03
-804.001E-03,+3.302965E+00,+955E-06
-803.001E-03,+3.302073E+00,-3.505E-03
-802.001E-03,+3.309334E+00,-19.146E-03
-801.001E-03,+3.300063E+00,-39.246E-03
-800.001E-03,+3.299058E+00,+389E-06
-799.001E-03,+3.298945E+00,+16.595E-03
-798.001E-03,+3.305088E+00,+21.055E-03
-797.001E-03,+3.300063E+00,+21.055E-03
-796.001E-03,+3.302852E+00,+40.590E-03
-795.001E-03,+3.304309E+00,+36.696E-03
-794.001E-03,+3.298945E+00,+21.055E-03
-793.001E-03,+3.296043E+00,+21.055E-03
-792.001E-03,+3.291131E+00,+1.520E-03
-791.001E-03,+3.295816E+00,+21.055E-03
-790.001E-03,+3.322161E+00,+21.055E-03
-789.001E-03,+3.298945E+00,+955E-06
-788.001E-03,+3.299058E+00,+20.490E-03
-787.001E-03,+3.307437E+00,-14.686E-03
-786.001E-03,+3.298718E+00,-19.146E-03
-785.001E-03,+3.298945E+00,-24.736E-03
-784.001E-03,+3.306759E+00,-39.246E-03
-783.001E-03,+3.316822E+00,+955E-06
-782.001E-03,+3.302965E+00,+955E-06
-781.001E-03,+3.296043E+00,+41.156E-03
-780.001E-03,+3.298945E+00,+41.156E-03
-779.001E-03,+3.302073E+00,+21.055E-03
-778.001E-03,+3.298945E+00,+21.055E-03
-777.001E-03,+3.303631E+00,+21.055E-03
-776.001E-03,+3.310666E+00,+21.621E-03
-775.001E-03,+3.302073E+00,+16.595E-03
-774.001E-03,+3.297048E+00,+21.055E-03
-773.001E-03,+3.302512E+00,+21.055E-03
-772.001E-03,+3.299058E+00,+20.490E-03
-771.001E-03,+3.298505E+00,-3.505E-03
-770.001E-03,+3.296822E+00,-19.146E-03
-769.001E-03,+3.304083E+00,-19.146E-03
-768.001E-03,+3.299058E+00,-19.146E-03
-767.001E-03,+3.298053E+00,-19.146E-03
-766.001E-03,+3.298945E+00,+955E-06
-765.001E-03,+3.301847E+00,+21.055E-03
-764.001E-03,+3.303078E+00,+40.590E-03
-763.001E-03,+3.302073E+00,+21.055E-03
-762.001E-03,+3.298718E+00,+21.055E-03
-761.001E-03,+3.305201E+00,+21.055E-03
-760.001E-03,+3.302852E+00,+21.055E-03
-759.001E-03,+3.298053E+00,+41.156E-03
-758.001E-03,+3.298718E+00,+10.440E-03
-757.001E-03,+3.304083E+00,+21.055E-03
-756.001E-03,+3.299058E+00,+1.669862E+00
-755.001E-03,+3.299837E+00,+1.669296E+00
-754.001E-03,+3.302965E+00,+1.669296E+00
-753.001E-03,+3.298945E+00,+1.683806E+00
-752.001E-03,+3.302739E+00,+1.669296E+00
-751.001E-03,+3.301620E+00,+1.684937E+00
-750.001E-03,+3.302965E+00,+1.679912E+00
-749.001E-03,+3.300063E+00,+1.669296E+00
-748.001E-03,+3.306985E+00,+1.669296E+00
-747.001E-03,+3.295816E+00,+1.684937E+00
-746.001E-03,+3.289774E+00,+1.669296E+00
-745.001E-03,+3.300729E+00,+1.674887E+00
-744.001E-03,+3.298945E+00,+1.669296E+00
-743.001E-03,+3.297600E+00,+1.669296E+00
-742.001E-03,+3.294698E+00,+1.679912E+00
-741.001E-03,+3.301847E+00,+1.683806E+00
-740.001E-03,+3.302739E+00,+1.669296E+00
-739.001E-03,+3.298053E+00,+1.673756E+00
-738.001E-03,+3.298945E+00,+1.679912E+00
-737.001E-03,+3.300063E+00,+1.669296E+00
-736.001E-03,+3.291131E+00,+1.669296E+00
-735.001E-03,+3.307877E+00,+1.669296E+00
-734.001E-03,+3.300842E+00,+1.669296E+00
-733.001E-03,+3.297827E+00,+1.669296E+00
-732.001E-03,+3.298945E+00,+1.669296E+00
-731.001E-03,+3.303417E+00,+1.684937E+00
-730.001E-03,+3.297048E+00,+1.679912E+00
-729.001E-03,+3.297827E+00,+1.674887E+00
-728.001E-03,+3.299058E+00,+1.669296E+00
-727.001E-03,+3.301620E+00,+1.669296E+00
-726.001E-03,+3.300842E+00,+1.679912E+00
-725.001E-03,+3.301847E+00,+1.669296E+00
-724.001E-03,+3.298945E+00,+101.457E-03
-723.001E-03,+3.298053E+00,+21.055E-03
-722.001E-03,+3.295151E+00,+10.440E-03
-721.001E-03,+3.301181E+00,+955E-06
-720.001E-03,+3.298832E+00,-18.580E-03
-719.001E-03,+3.302965E+00,-3.505E-03
-718.001E-03,+3.298945E+00,-9.661E-03
-717.001E-03,+3.297827E+00,-19.146E-03
-716.001E-03,+3.295151E+00,+955E-06
-715.001E-03,+3.296708E+00,+21.055E-03
-714.001E-03,+3.303191E+00,+41.156E-03
-713.001E-03,+3.300063E+00,+35.565E-03
-712.001E-03,+3.302965E+00,+40.590E-03
-711.001E-03,+3.299837E+00,+21.055E-03
-710.001E-03,+3.302965E+00,+21.055E-03
-709.001E-03,+3.298945E+00,+41.156E-03
-708.001E-03,+3.299058E+00,+955E-06
-707.001E-03,+3.298053E+00,+21.055E-03
-706.001E-03,+3.295829E+00,+11.570E-03
-705.001E-03,+3.301847E+00,+6.545E-03
-704.001E-03,+3.310553E+00,+955E-06
-703.001E-03,+3.305201E+00,-19.146E-03
-702.001E-03,+3.300842E+00,-19.146E-03
-701.001E-03,+3.301847E+00,-19.146E-03
-700.001E-03,+3.298945E+00,+955E-06
-699.001E-03,+3.295816E+00,+955E-06
-698.001E-03,+3.315703E+00,+31.671E-03
-697.001E-03,+3.305867E+00,+26.646E-03
-696.001E-03,+3.299171E+00,+21.621E-03
-695.001E-03,+3.315477E+00,+36.696E-03
-694.001E-03,+3.298718E+00,+21.055E-03
-693.001E-03,+3.305867E+00,+21.055E-03
-692.001E-03,+3.287450E+00,+21.055E-03
-691.001E-03,+3.292688E+00,+5.415E-03
-690.001E-03,+3.298945E+00,+11.570E-03
-689.001E-03,+3.300063E+00,+15.465E-03
-688.001E-03,+3.303078E+00,+1.520E-03
-687.001E-03,+3.299837E+00,-3.505E-03
-686.001E-03,+3.300842E+00,-8.530E-03
-685.001E-03,+3.309887E+00,-19.146E-03
-684.001E-03,+3.302626E+00,-19.711E-03
-683.001E-03,+3.302073E+00,-3.505E-03
-682.001E-03,+3.294925E+00,+21.055E-03
-681.001E-03,+3.301181E+00,+41.156E-03
-680.001E-03,+3.299058E+00,+21.055E-03
-679.001E-03,+3.296708E+00,+36.696E-03
-678.001E-03,+3.298718E+00,+21.055E-03
-677.001E-03,+3.308769E+00,+35.565E-03
-676.001E-03,+3.303643E+00,+41.156E-03
-675.001E-03,+3.302073E+00,+21.055E-03
-674.001E-03,+3.294698E+00,+21.055E-03
-673.001E-03,+3.262337E+00,+21.055E-03
-672.001E-03,+3.318593E+00,+21.055E-03
-671.001E-03,+3.302073E+00,+955E-06
-670.001E-03,+3.299171E+00,-19.146E-03
-669.001E-03,+3.297827E+00,-19.146E-03
-668.001E-03,+3.299284E+00,-38.681E-03
-667.001E-03,+3.300289E+00,-19.146E-03
-666.001E-03,+3.302739E+00,+11.570E-03
-665.001E-03,+3.297161E+00,+21.055E-03
-664.001E-03,+3.295151E+00,+40.590E-03
-663.001E-03,+3.294925E+00,+36.696E-03
-662.001E-03,+3.295151E+00,+21.055E-03
-661.001E-03,+3.309887E+00,+1.663706E+00
-660.001E-03,+3.299058E+00,+1.669296E+00
-659.001E-03,+3.302073E+00,+1.669296E+00
-658.001E-03,+3.303191E+00,+1.679912E+00
-657.001E-03,+3.293141E+00,+1.669296E+00
-656.001E-03,+3.295151E+00,+1.669296E+00
-655.001E-03,+3.299837E+00,+1.669296E+00
-654.001E-03,+3.301068E+00,+1.678781E+00
-653.001E-03,+3.298945E+00,+1.669296E+00
-652.001E-03,+3.298832E+00,+1.669862E+00
-651.001E-03,+3.295816E+00,+1.673756E+00
-650.001E-03,+3.293028E+00,+1.669296E+00
-649.001E-03,+3.302965E+00,+1.669296E+00
-648.001E-03,+3.302852E+00,+1.689397E+00
-647.001E-03,+3.299837E+00,+1.673756E+00
-646.001E-03,+3.284535E+00,+1.679912E+00
-645.001E-03,+3.298945E+00,+1.683806E+00
-644.001E-03,+3.302739E+00,+1.669296E+00
-643.001E-03,+3.298945E+00,+1.669296E+00
-642.001E-03,+3.289234E+00,+1.679912E+00
-641.001E-03,+3.293141E+00,+1.669296E+00
-640.001E-03,+3.302852E+00,+1.669862E+00
-639.001E-03,+3.295816E+00,+1.684937E+00
-638.001E-03,+3.302739E+00,+1.679912E+00
-637.001E-03,+3.308769E+00,+1.689397E+00
-636.001E-03,+3.298945E+00,+1.669296E+00
-635.001E-03,+3.301181E+00,+1.684937E+00
-634.001E-03,+3.302739E+00,+1.679912E+00
-633.001E-03,+3.305867E+00,+1.674887E+00
-632.001E-03,+3.298605E+00,+1.669296E+00
-631.001E-03,+3.306985E+00,+1.669296E+00
-630.001E-03,+3.298945E+00,+464.397E-03
-629.001E-03,+3.298945E+00,+41.156E-03
-628.001E-03,+3.298945E+00,+21.055E-03
-627.001E-03,+3.297161E+00,+21.055E-03
-626.001E-03,+3.298945E+00,+41.156E-03
-625.001E-03,+3.296043E+00,+955E-06
-624.001E-03,+3.299058E+00,+1.520E-03
-623.001E-03,+3.291344E+00,+16.595E-03
-622.001E-03,+3.298718E+00,+11.570E-03
-621.001E-03,+3.298945E+00,+955E-06
-620.001E-03,+3.298945E+00,-19.146E-03
-619.001E-03,+3.298053E+00,-19.146E-03
-618.001E-03,+3.298945E+00,-28.631E-03
-617.001E-03,+3.305867E+00,-19.146E-03
-616.001E-03,+3.302852E+00,+955E-06
-615.001E-03,+3.305201E+00,+21.055E-03
-614.001E-03,+3.294925E+00,+30.540E-03
-613.001E-03,+3.300063E+00,+21.055E-03
-612.001E-03,+3.299058E+00,+41.156E-03
-611.001E-03,+3.295816E+00,+21.055E-03
-610.001E-03,+3.300615E+00,+21.055E-03
-609.001E-03,+3.304749E+00,+61.256E-03
-608.001E-03,+3.311005E+00,+955E-06
-607.001E-03,+3.302073E+00,+21.055E-03
-606.001E-03,+3.300842E+00,+955E-06
-605.001E-03,+3.301181E+00,+955E-06
-604.001E-03,+3.302852E+00,+1.520E-03
-603.001E-03,+3.303417E+00,-19.146E-03
-602.001E-03,+3.302965E+00,-19.146E-03
-601.001E-03,+3.296043E+00,-39.246E-03
-600.001E-03,+3.302852E+00,-19.146E-03
-599.001E-03,+3.295816E+00,+21.055E-03
-598.001E-03,+3.305088E+00,+31.671E-03
-597.001E-03,+3.297161E+00,+26.646E-03
-596.001E-03,+3.299171E+00,+40.590E-03
-595.001E-03,+3.302965E+00,+21.055E-03
-594.001E-03,+3.297274E+00,+21.055E-03
-593.001E-03,+3.296043E+00,+21.055E-03
-592.001E-03,+3.295038E+00,+21.055E-03
-591.001E-03,+3.299837E+00,+16.595E-03
-590.001E-03,+3.293254E+00,+21.055E-03
-589.001E-03,+3.304535E+00,+21.055E-03
-588.001E-03,+3.306985E+00,+1.520E-03
-587.001E-03,+3.283304E+00,-34.786E-03
-586.001E-03,+3.297048E+00,-19.146E-03
-585.001E-03,+3.297374E+00,-19.146E-03
-584.001E-03,+3.302852E+00,-39.246E-03
-583.001E-03,+3.302965E+00,+955E-06
-582.001E-03,+3.306759E+00,+21.055E-03
-581.001E-03,+3.297827E+00,+26.646E-03
-580.001E-03,+3.295038E+00,+41.156E-03
-579.001E-03,+3.299837E+00,+21.055E-03
-578.001E-03,+3.302965E+00,+21.055E-03
-577.001E-03,+3.293354E+00,+15.465E-03
-576.001E-03,+3.302852E+00,+41.156E-03
-575.001E-03,+3.298053E+00,+955E-06
-574.001E-03,+3.299171E+00,+21.055E-03
-573.001E-03,+3.304083E+00,+21.055E-03
-572.001E-03,+3.302852E+00,+20.490E-03
-571.001E-03,+3.305201E+00,+16.595E-03
-570.001E-03,+3.301068E+00,-19.146E-03
-569.001E-03,+3.296043E+00,-19.146E-03
-568.001E-03,+3.291131E+00,-19.711E-03
-567.001E-03,+3.298053E+00,+1.673756E+00
-566.001E-03,+3.300842E+00,+1.669296E+00
-565.001E-03,+3.301847E+00,+1.669296E+00
-564.001E-03,+3.302852E+00,+1.688832E+00
-563.001E-03,+3.305201E+00,+1.684937E+00
-562.001E-03,+3.302965E+00,+1.679912E+00
-561.001E-03,+3.301847E+00,+1.669296E+00
-560.001E-03,+3.298832E+00,+1.669296E+00
-559.001E-03,+3.298945E+00,+1.684937E+00
-558.001E-03,+3.300615E+00,+1.678781E+00
-557.001E-03,+3.311005E+00,+1.683806E+00
-556.001E-03,+3.299284E+00,+1.688832E+00
-555.001E-03,+3.298945E+00,+1.684937E+00
-554.001E-03,+3.296595E+00,+1.689397E+00
-553.001E-03,+3.298945E+00,+1.669296E+00
-552.001E-03,+3.299058E+00,+1.669296E+00
-551.001E-03,+3.302073E+00,+1.669296E+00
-550.001E-03,+3.304862E+00,+1.678781E+00
-549.001E-03,+3.298945E+00,+1.683806E+00
-548.001E-03,+3.302965E+00,+1.669862E+00
-547.001E-03,+3.296708E+00,+1.689397E+00
-546.001E-03,+3.296595E+00,+1.669296E+00
-545.001E-03,+3.304083E+00,+1.683806E+00
-544.001E-03,+3.299058E+00,+1.669862E+00
-543.001E-03,+3.299837E+00,+1.669296E+00
-542.001E-03,+3.302739E+00,+1.679912E+00
-541.001E-03,+3.318141E+00,+1.669296E+00
-540.001E-03,+3.298945E+00,+1.669296E+00
-539.001E-03,+3.286432E+00,+1.658116E+00
-538.001E-03,+3.300842E+00,+1.669296E+00
-537.001E-03,+3.298945E+00,+1.689397E+00
-536.001E-03,+3.291357E+00,+1.689397E+00
-535.001E-03,+3.298945E+00,+56.796E-03
-534.001E-03,+3.307211E+00,-39.246E-03
-533.001E-03,+3.302965E+00,+955E-06
-532.001E-03,+3.291922E+00,+20.490E-03
-531.001E-03,+3.298945E+00,+25.515E-03
-530.001E-03,+3.302965E+00,+41.156E-03
-529.001E-03,+3.297827E+00,+21.055E-03
-528.001E-03,+3.302852E+00,+21.055E-03
-527.001E-03,+3.298945E+00,+21.055E-03
-526.001E-03,+3.298718E+00,+41.156E-03
-525.001E-03,+3.298945E+00,+15.465E-03
-524.001E-03,+3.295151E+00,+21.055E-03
-523.001E-03,+3.298945E+00,+21.055E-03
-522.001E-03,+3.307211E+00,+21.055E-03
-521.001E-03,+3.293806E+00,+955E-06
-520.001E-03,+3.303078E+00,-19.146E-03
-519.001E-03,+3.299837E+00,-19.146E-03
-518.001E-03,+3.307437E+00,-19.146E-03
-517.001E-03,+3.298492E+00,-19.146E-03
-516.001E-03,+3.299171E+00,+955E-06
-515.001E-03,+3.299837E+00,+21.055E-03
-514.001E-03,+3.300389E+00,+41.156E-03
-513.001E-03,+3.301181E+00,+35.565E-03
-512.001E-03,+3.298832E+00,+41.156E-03
-511.001E-03,+3.302073E+00,+16.595E-03
-510.001E-03,+3.298945E+00,+21.055E-03
-509.001E-03,+3.301847E+00,+41.156E-03
-508.001E-03,+3.302739E+00,+20.490E-03
-507.001E-03,+3.300729E+00,+21.055E-03
-506.001E-03,+3.299397E+00,+11.570E-03
-505.001E-03,+3.293593E+00,+6.545E-03
-504.001E-03,+3.302852E+00,+955E-06
-503.001E-03,+3.309221E+00,-19.146E-03
-502.001E-03,+3.302739E+00,-28.631E-03
-501.001E-03,+3.304083E+00,-24.736E-03
-500.001E-03,+3.299058E+00,+389E-06
-499.001E-03,+3.298945E+00,+955E-06
-498.001E-03,+3.306759E+00,+30.540E-03
-497.001E-03,+3.298945E+00,+21.055E-03
-496.001E-03,+3.303078E+00,+21.055E-03
-495.001E-03,+3.299837E+00,+25.515E-03
-494.001E-03,+3.300842E+00,+21.055E-03
-493.001E-03,+3.297827E+00,+21.055E-03
-492.001E-03,+3.298945E+00,+21.055E-03
-491.001E-03,+3.299837E+00,+5.415E-03
-490.001E-03,+3.302965E+00,+11.570E-03
-489.001E-03,+3.297161E+00,+955E-06
-488.001E-03,+3.302965E+00,+20.490E-03
-487.001E-03,+3.296269E+00,-19.146E-03
-486.001E-03,+3.299171E+00,-8.530E-03
-485.001E-03,+3.298945E+00,-19.146E-03
-484.001E-03,+3.298945E+00,-39.246E-03
-483.001E-03,+3.309221E+00,-19.146E-03
-482.001E-03,+3.300842E+00,+21.055E-03
-481.001E-03,+3.300063E+00,+26.646E-03
-480.001E-03,+3.306646E+00,+21.055E-03
-479.001E-03,+3.295816E+00,+36.696E-03
-478.001E-03,+3.296822E+00,+21.055E-03
-477.001E-03,+3.296256E+00,+21.055E-03
-476.001E-03,+3.302965E+00,+41.156E-03
-475.001E-03,+3.295816E+00,+21.055E-03
-474.001E-03,+3.301068E+00,+21.055E-03
-473.001E-03,+3.292023E+00,+15.465E-03
-472.001E-03,+3.295264E+00,+1.688832E+00
-471.001E-03,+3.294925E+00,+1.684937E+00
-470.001E-03,+3.297274E+00,+1.678781E+00
-469.001E-03,+3.304083E+00,+1.669296E+00
-468.001E-03,+3.302739E+00,+1.669296E+00
-467.001E-03,+3.299384E+00,+1.673756E+00
-466.001E-03,+3.301068E+00,+1.679912E+00
-465.001E-03,+3.298945E+00,+1.674887E+00
-464.001E-03,+3.291244E+00,+1.669862E+00
-463.001E-03,+3.296708E+00,+1.673756E+00
-462.001E-03,+3.306759E+00,+1.678781E+00
-461.001E-03,+3.309887E+00,+1.674887E+00
-460.001E-03,+3.299058E+00,+1.689397E+00
-459.001E-03,+3.308756E+00,+1.689397E+00
-458.001E-03,+3.302965E+00,+1.678781E+00
-457.001E-03,+3.304749E+00,+1.683806E+00
-456.001E-03,+3.295038E+00,+1.688832E+00
-455.001E-03,+3.290452E+00,+1.689397E+00
-454.001E-03,+3.305088E+00,+1.679912E+00
-453.001E-03,+3.304749E+00,+1.669296E+00
-452.001E-03,+3.283316E+00,+1.669296E+00
-451.001E-03,+3.302965E+00,+1.673756E+00
-450.001E-03,+3.303191E+00,+1.669296E+00
-449.001E-03,+3.302965E+00,+1.669296E+00
-448.001E-03,+3.302852E+00,+1.669296E+00
-447.001E-03,+3.308329E+00,+1.669296E+00
